warehouse_name,sku_id,order_date,min,max,mean,std,price_diff
India,3467665,2023-09-18,421.59000000000003,429.24,427.71000000000004,3.4211840055746787,7.649999999999977
India,3467665,2023-09-24,429.03,5056.92,1971.6599999999999,2671.9135372799774,4627.89
India,3467665,2023-09-29,427.83,427.8300000000001,427.83,4.7558616332371205e-14,1.1368683772161603e-13
India,3467665,2023-10-10,427.83,427.8300000000001,427.83000000000004,6.563712636189231e-14,1.1368683772161603e-13
India,3467665,2023-10-11,427.83,427.83000000000004,427.83,4.641245714809236e-14,5.684341886080802e-14
India,3495f1f,2023-09-06,294.54,1156.32,466.896,385.39973232995374,861.78
India,3495f1f,2023-09-07,294.54,1156.32,983.9639999999999,385.39973232995374,861.78
India,34a8b55,2022-09-27,569.45,2794.0,940.2083333333334,908.1687345513864,2224.55
India,34a8b55,2022-09-30,569.45,2794.0,2052.483333333333,1284.3445413257818,2224.55
India,34a8b55,2022-10-18,572.1500000000001,2807.25,1689.7,1580.4543666300524,2235.1
India,34a8b55,2022-10-23,572.1500000000001,2807.25,1689.7,1580.4543666300524,2235.1
India,34a8b55,2022-10-26,572.1500000000001,2807.25,2062.2166666666667,1290.4355866657324,2235.1
India,34a8b55,2022-11-04,571.5999999999999,2804.5,1129.8249999999998,1116.45,2232.9
India,34a8b55,2022-11-07,560.9000000000001,2804.5,1127.15,1118.2447093547994,2243.6
India,34a8b55,2022-11-14,571.5999999999999,2804.5,1688.05,1578.898731711442,2232.9
India,34a8b55,2023-09-18,586.5,1738.8,1450.725,576.1500000000001,1152.3
India,34a8b55,2023-09-24,586.5,1738.8,874.575,576.15,1152.3
India,34a8b55,2023-10-02,586.5,1738.8,1162.65,814.7991439612586,1152.3
India,34a8b55,2023-11-03,586.5,1738.8,1162.65,814.7991439612586,1152.3
India,34a8b55,2023-11-04,586.5,1738.8,874.575,576.15,1152.3
India,34a8b55,2023-11-05,586.5,1738.8,1162.65,814.7991439612586,1152.3
India,34e4644,2023-09-18,455.4,2613.6,1174.8,1246.0373509650503,2158.2
India,34e4644,2023-11-22,455.4,2653.2000000000003,1112.1000000000001,1047.1144923073123,2197.8
India,34ebb58,2023-11-22,199.92,592.5600000000001,494.40000000000003,196.32000000000008,392.6400000000001
India,34fd880,2023-10-28,114.9,451.2000000000001,423.175,97.08144776423559,336.30000000000007
India,34fd880,2023-11-03,446.03999999999996,446.04,446.03999999999996,5.684341886080802e-14,5.684341886080802e-14
India,34fd880,2023-11-04,223.02,446.04,298.74,127.58233576792676,223.02
India,34fd880,2023-11-05,227.16,446.03999999999996,300.11999999999995,126.37042692022528,218.87999999999997
India,34fd880,2023-11-06,227.16,446.04,391.32,109.43999999999998,218.88000000000002
India,34fd880,2023-11-07,446.03999999999996,446.04,446.03999999999996,4.0194366942304644e-14,5.684341886080802e-14
India,34fd880,2023-11-08,446.03999999999996,446.04,446.03999999999996,4.0194366942304644e-14,5.684341886080802e-14
India,3560189,2022-10-27,364.38,2861.7599999999998,1613.07,1765.91433319966,2497.3799999999997
India,3560189,2023-10-20,369.84,369.84000000000003,369.84,4.0194366942304644e-14,5.684341886080802e-14
India,3560189,2023-10-29,369.84,369.84000000000003,369.84,3.2818563180946156e-14,5.684341886080802e-14
India,3560189,2023-11-04,369.84,2904.48,1637.16,1792.261131866671,2534.64
India,3560189,2023-11-22,181.53,369.84,275.685,133.15527796523875,188.30999999999997
India,35c7c3b,2022-09-28,454.84,4009.32,2232.08,2513.3969115919595,3554.48
India,3629233,2023-11-22,341.54999999999995,1326.6,888.7999999999998,519.1669348581437,985.05
India,3629233,2023-11-30,341.54999999999995,1326.6,834.0749999999999,696.5355348078086,985.05
India,36acfd1,2022-09-25,545.6,3212.4,1879.0,1885.712364068285,2666.8
India,36acfd1,2022-09-28,545.6,3212.4,1879.0,1885.712364068285,2666.8
India,36acfd1,2022-10-07,545.6,3212.4,1879.0,1885.712364068285,2666.8
India,36acfd1,2022-10-27,545.6,3212.4,1879.0,1885.712364068285,2666.8
India,36acfd1,2022-11-05,530.2,3181.2000000000003,1419.0,1526.129391630998,2651.0
India,36acfd1,2022-11-11,545.6,3181.2000000000003,1863.4,1863.650632495265,2635.6000000000004
India,36acfd1,2022-11-12,545.6,3181.2000000000003,1424.1333333333334,1521.6643694761779,2635.6000000000004
India,36dbdf8,2023-09-18,315.0,594.0,408.0,161.0807251039056,279.0
India,36dbdf8,2023-09-29,315.0,594.0,454.5,197.28279195104676,279.0
India,36dbdf8,2023-10-11,315.0,594.0,454.5,197.28279195104676,279.0
India,36dbdf8,2023-10-16,297.0,594.0,445.5,210.0107140124046,297.0
India,36dbdf8,2023-10-17,315.0,594.0,454.5,161.0807251039056,279.0
India,36dbdf8,2023-10-29,315.0,594.0,454.5,161.0807251039056,279.0
India,36dbdf8,2023-11-06,315.0,594.0,454.5,197.28279195104676,279.0
India,3798761,2022-09-26,343.84,2024.64,1784.5257142857142,610.359862145834,1680.8000000000002
India,3798761,2022-09-27,343.84,2024.64,764.04,840.4000000000001,1680.8000000000002
India,3798761,2022-10-18,343.84,2024.64,1064.182857142857,898.4253908128059,1680.8000000000002
India,3798761,2022-10-27,343.84,2024.64,1604.44,840.4000000000001,1680.8000000000002
India,3798761,2022-10-28,343.84,2024.64,1464.3733333333332,970.410332453923,1680.8000000000002
India,3798761,2022-11-01,350.72,2039.76,1195.24,1194.3316376953262,1689.04
India,3798761,2022-11-04,350.72,2039.76,772.98,844.52,1689.04
India,3798761,2022-11-09,350.72,2039.7599999999995,913.7333333333332,975.1676986720452,1689.0399999999995
India,3798761,2022-11-11,350.72,2039.76,1364.144,925.1253085285257,1689.04
India,3798761,2022-11-12,350.72,2039.76,1195.2399999999998,975.1676986720453,1689.04
India,3798761,2022-11-16,350.72,2039.76,1195.24,1194.3316376953262,1689.04
India,37b12c2,2022-11-01,454.7200000000001,463.22,461.5200000000001,3.8013155617496137,8.499999999999943
India,37f0b36,2023-11-16,379.56,1490.28,1120.04,641.2744909943011,1110.72
India,37f0b36,2023-11-17,372.57,1490.28,933.1725,643.2986595858879,1117.71
India,37f0b36,2023-11-22,379.26,1489.08,934.17,593.2237429984937,1109.82
India,380b808,2023-09-15,405.06000000000006,3180.96,752.0475000000001,981.4288569478687,2775.9
India,380b808,2023-09-16,405.06000000000006,3180.96,1793.01,1602.6666122434822,2775.9
India,380b808,2023-10-02,405.06000000000006,3180.96,1793.01,1962.8577138957373,2775.9
India,380b808,2023-10-04,401.64,405.06000000000006,403.3500000000001,1.8732111466677082,3.4200000000000728
India,380b808,2023-10-10,401.64,3154.56,952.2239999999999,1231.1432513237442,2752.92
India,380b808,2023-10-16,399.24,3135.84,1311.44,1579.9767466643298,2736.6000000000004
India,380b808,2023-10-28,399.24,3135.84,946.5600000000001,1223.844725445185,2736.6000000000004
India,380b808,2023-10-30,399.24,3135.84,1083.39,1266.7996425187823,2736.6000000000004
India,380b808,2023-11-16,390.65999999999997,767.04,516.12,217.30309431759133,376.38
India,385c311,2022-11-11,347.35,8181.6,949.9846153846155,2172.830006138751,7834.25
India,385c311,2022-11-12,347.35,8181.6,1552.619230769231,2942.025736102767,7834.25
India,385c311,2022-11-13,347.35,8181.6,2958.766666666667,4523.106346398826,7834.25
India,385c311,2022-11-14,347.35,8181.6,2958.766666666667,4523.106346398826,7834.25
India,385c311,2022-11-16,347.35,8181.6,2958.766666666667,4523.106346398826,7834.25
India,385c311,2023-10-20,213.36,1675.44,457.04,596.8916605214049,1462.08
India,385c311,2023-11-17,209.49,1644.96,927.225,828.7689909136321,1435.47
India,385c311,2023-11-18,209.49,1644.96,687.98,828.7689909136321,1435.47
India,385c311,2023-11-19,210.06,1649.7599999999998,689.9599999999999,831.2111825523041,1439.6999999999998
India,385c311,2023-11-22,210.06,1649.7599999999998,1049.885,741.3427781888262,1439.6999999999998
India,38d6029,2022-09-04,235.44,1386.72,1002.96,664.6918179126324,1151.28
India,38d6029,2022-09-23,231.12,235.44,233.28,3.0547012947258807,4.319999999999993
India,38d6029,2022-10-18,235.43999999999997,235.44,235.43999999999997,2.0097183471152322e-14,2.842170943040401e-14
India,38d6029,2022-10-26,231.12,1386.72,808.9200000000001,817.1325963391744,1155.6
India,390c3a6,2023-09-24,531.28,3129.84,1830.56,1837.459397320115,2598.5600000000004
India,390c3a6,2023-11-03,382.68,1509.84,946.26,797.0224794822288,1127.1599999999999
India,3912749,2023-11-22,502.68,3948.480000000001,1364.13,1722.9000000000005,3445.800000000001
India,3975b83,2023-09-24,336.8,992.04,555.2133333333333,378.30299038381037,655.24
India,3975b83,2023-09-26,336.8,992.04,664.42,463.32464730467336,655.24
India,39d9285,2023-09-29,223.3,446.59999999999997,334.95,157.89694423895602,223.29999999999995
India,39d9285,2023-10-28,232.0,446.6,375.06666666666666,123.89936776809368,214.60000000000002
India,39dd275,2023-09-17,440.16,1728.48,869.6,743.8118988023787,1288.32
India,39dd275,2023-09-18,440.16,1728.4800000000002,1084.3200000000002,743.8118988023787,1288.3200000000002
India,39dd275,2023-09-29,440.16,1728.48,1084.32,910.979808338253,1288.32
India,39dd275,2023-10-28,286.4,1718.4,719.96,669.4279683431221,1432.0
India,3a0ba89,2022-09-06,395.74,9321.6,2627.205,4131.870297877913,8925.86
India,3a0ba89,2022-09-08,395.74,395.74000000000007,395.74,2.842170943040401e-14,5.684341886080802e-14
India,3a0ba89,2022-09-12,395.74,9321.6,6643.842,4311.600001458082,8925.86
India,3a0ba89,2022-09-15,381.0,9144.0,3304.77,4523.048617854997,8763.0
India,3a0ba89,2022-09-16,386.54,9144.0,3305.693333333334,5056.1218884173795,8757.46
India,3a0ba89,2022-09-17,386.54,9144.0,2575.905,4378.7300000000005,8757.46
India,3a0ba89,2022-09-19,386.53999999999996,386.54,386.53999999999996,0.0,5.684341886080802e-14
India,3a0ba89,2022-09-23,390.62,9250.56,4820.59,6264.92365490594,8859.939999999999
India,3a0ba89,2022-10-01,390.61999999999995,390.62,390.62,0.0,5.684341886080802e-14
India,3a0ba89,2022-10-31,390.61999999999995,390.62000000000006,390.62000000000006,6.961868572213853e-14,1.1368683772161603e-13
India,3a0ba89,2022-11-01,390.61999999999995,9250.56,5706.584,4852.788996142322,8859.939999999999
India,3a0ba89,2022-11-11,372.34,8770.56,3731.6279999999997,4336.822159704807,8398.22
India,3aa3bde,2023-10-28,183.12,549.36,306.88,187.82870834885705,366.24
India,3aa3bde,2023-10-29,186.48,549.36,428.40000000000003,209.5088656835314,362.88
India,3aa3bde,2023-10-30,186.48,549.36,259.056,162.28486953502474,362.88
India,3aa3bde,2023-11-02,186.48,549.36,428.40000000000003,187.3904262228997,362.88
India,3aa3bde,2023-11-03,186.48,549.36,307.44,209.5088656835314,362.88
India,3aa3bde,2023-11-06,186.48,549.36,246.96,148.1451396435266,362.88
India,3af3b78,2022-10-09,425.18999999999994,425.19,425.19,4.0194366942304644e-14,5.684341886080802e-14
India,3af3b78,2022-10-10,425.19,3337.92,1881.555,2059.6111347654924,2912.73
India,3af3b78,2022-11-11,416.09999999999997,3266.6400000000003,1366.28,1645.760036335796,2850.5400000000004
India,3b02bf2,2022-09-10,363.0,3564.0,1963.5,2263.448806578139,3201.0
India,3b02bf2,2022-09-13,363.0,3564.0,1963.5,2263.448806578139,3201.0
India,3b64e5c,2023-11-03,232.9,914.4,573.65,481.89327137863216,681.5
India,3b64e5c,2023-11-04,232.9,914.4,573.65,481.89327137863216,681.5
India,3b64e5c,2023-11-06,232.9,914.4,573.65,481.89327137863216,681.5
India,3b64e5c,2023-11-07,232.9,914.4,573.65,481.89327137863216,681.5
India,3b6fbf4,2023-10-28,233.58,467.16,350.37,165.1660019495538,233.58
India,3b92b29,2023-09-30,616.86,2422.32,1519.5900000000001,1276.6530091610641,1805.46
India,3b92b29,2023-10-28,616.86,2018.6,1084.1066666666666,809.294966333866,1401.7399999999998
India,3bcdef1,2022-09-07,240.0,8496.0,2992.0,4766.603822429551,8256.0
India,3bcdef1,2022-09-16,430.56,7638.48,4034.52,5096.769110250139,7207.919999999999
India,3bcdef1,2022-09-23,424.36,7638.48,2230.99,3604.9945181095627,7214.12
India,3bcdef1,2022-10-18,440.0,7776.0,1907.2,3280.7589365876916,7336.0
India,3bcdef1,2022-10-26,440.0,7776.0,4108.0,5187.335346784513,7336.0
India,3bcdef1,2023-10-04,387.0,396.0,391.5,6.363961030678928,9.0
India,3bcdef1,2023-10-10,396.0,774.0,585.0,267.28636328851496,378.0
India,3bcdef1,2023-10-20,396.0,774.0,522.0,218.23840175367854,378.0
India,3bcdef1,2023-10-28,396.0,774.0,622.8,207.0391267369528,378.0
India,3c1225d,2022-09-07,67.08,2397.6,1232.34,1647.9264956908728,2330.52
India,3c1225d,2022-09-17,196.56,2324.16,1260.36,1504.4403876524984,2127.6
India,3c1225d,2022-09-23,196.56,2324.16,905.7599999999999,1228.3704327278479,2127.6
India,3c1225d,2022-09-26,196.56,2324.16,1260.36,1504.4403876524984,2127.6
India,3c1225d,2022-11-12,201.12,2367.36,1284.24,1531.7629936775465,2166.2400000000002
India,3c1225d,2022-11-17,201.12,2367.36,634.368,968.7719791158289,2166.2400000000002
India,3c1fb2c,2023-11-22,562.3199999999999,1656.18,1109.25,773.4758236687169,1093.8600000000001
India,3c64808,2022-09-12,137.4,137.40000000000003,137.4,2.0097183471152322e-14,2.842170943040401e-14
India,3c64808,2022-09-14,137.4,137.40000000000003,137.4,1.6409281590473078e-14,2.842170943040401e-14
India,3d3a41c,2023-09-09,558.54,2193.12,1103.3999999999999,943.7252030119784,1634.58
India,3d3a41c,2023-09-16,558.54,2193.12,1103.3999999999999,943.7252030119785,1634.58
India,3d3a41c,2023-09-18,558.54,2193.12,1212.3719999999998,895.2963380467943,1634.58
India,3d3a41c,2023-10-28,558.54,2193.12,967.185,817.29,1634.58
India,3d3a41c,2023-10-30,558.54,2193.12,1375.83,1155.822602391907,1634.58
India,3d3a41c,2023-11-02,558.54,2193.12,885.4559999999999,731.0063989323213,1634.58
India,3d3a41c,2023-11-06,558.54,2193.12,1375.83,1155.822602391907,1634.58
India,3d3a41c,2023-11-08,558.54,2193.12,1784.475,817.29,1634.58
India,3db36a7,2022-09-29,436.95,5145.0,2790.975,3329.0940811653254,4708.05
India,3db36a7,2022-10-10,434.90000000000003,5121.0,1996.9333333333332,2705.5210964495054,4686.1
India,3dda988,2022-09-02,212.64,425.28,283.52,122.76776124048202,212.64
India,3dda988,2022-09-03,212.64,425.28,318.96,150.35918595150744,212.64
India,3dda988,2022-09-05,212.64,425.28,283.52,122.76776124048202,212.64
India,3dda988,2022-09-06,212.64,425.28,318.96,150.35918595150744,212.64
India,3dda988,2022-09-07,212.64,425.28,318.96,150.35918595150744,212.64
India,3dda988,2022-09-09,212.64,425.28,340.224,116.46772462789852,212.64
India,3dda988,2022-09-15,212.64,425.28,318.96,150.35918595150744,212.64
India,3dda988,2022-09-20,212.64,425.28,318.96,150.35918595150744,212.64
India,3dda988,2022-11-17,422.64,4976.64,1561.14,2277.0000000000005,4554.0
India,3de8cad,2023-09-09,354.0,1044.0,699.0,487.9036790187178,690.0
India,3de8cad,2023-10-10,354.0,696.0,525.0,241.83051916579925,342.0
India,3de8cad,2023-11-03,354.0,1044.0,871.5,345.0,690.0
India,3e616c8,2023-10-29,403.38,792.0,597.69,274.79583730471603,388.62
India,3e616c8,2023-10-30,403.38,792.0,597.69,274.79583730471614,388.62
India,3e616c8,2023-11-22,130.52,397.05,263.785,188.46517038965052,266.53
India,3eabbb6,2022-10-07,222.56,222.56000000000003,222.56,1.6409281590473078e-14,2.842170943040401e-14
India,3ecec19,2023-11-03,524.28,2097.12,1538.202857142857,778.176589089259,1572.84
India,3f3a44a,2022-09-05,385.78,2271.36,1328.5700000000002,1333.3064044697305,1885.5800000000002
India,3f3a44a,2022-09-14,385.78,2271.36,1328.5700000000002,1333.3064044697303,1885.5800000000002
India,3f3a44a,2022-09-15,385.78,2271.36,1328.5700000000002,1333.3064044697305,1885.5800000000002
India,3f578f2,2022-09-27,416.0,1980.0,807.0,781.9999999999999,1564.0
India,3f578f2,2022-10-06,416.0,1980.0,1293.52,803.4686876288335,1564.0
India,3f578f2,2022-10-09,416.0,1698.0,1514.857142857143,484.55045439782924,1282.0
India,3f578f2,2022-10-10,416.0,1698.0,1569.8,405.4039960335863,1282.0
India,3f578f2,2022-10-13,416.0,1698.0,1270.6666666666667,640.9999999999999,1282.0
India,3f578f2,2022-10-15,416.0,1620.0,1539.7333333333333,310.87146325558194,1204.0
India,3f578f2,2022-10-17,416.0,1620.0,1486.2222222222222,401.3333333333333,1204.0
India,3f578f2,2022-10-18,416.0,1620.0,1486.2222222222222,401.3333333333333,1204.0
India,3f578f2,2022-10-21,416.0,1620.0,1319.0,602.0,1204.0
India,3f578f2,2022-10-25,416.0,1620.0,1018.0,695.1297241043094,1204.0
India,3f578f2,2022-10-26,416.0,1620.0,1018.0,851.3565645486033,1204.0
India,3f7f928,2022-09-03,323.16,4758.6,3280.1200000000003,2560.8024779744337,4435.4400000000005
India,3f7f928,2022-09-10,323.16,4758.6,2540.88,3136.3297015460607,4435.4400000000005
India,3f7f928,2022-09-14,323.16,4758.6,1801.64,2560.8024779744337,4435.4400000000005
India,3f7f928,2022-09-15,475.14,4683.3,2579.2200000000003,2975.618472317982,4208.16
India,3f7f928,2022-09-26,475.14,4683.3,2579.2200000000003,2975.618472317982,4208.16
India,3f7f928,2022-10-07,475.14,475.14000000000004,475.14,5.684341886080802e-14,5.684341886080802e-14
India,3f7f928,2022-10-21,475.14,4683.3,3280.58,2429.5823087930157,4208.16
India,3f7f928,2022-11-03,461.7000000000001,4531.5,2496.6,2877.783178073011,4069.7999999999997
India,3f7f928,2022-11-11,461.7,461.7000000000001,461.70000000000005,8.038873388460929e-14,1.1368683772161603e-13
India,3f7f928,2022-11-12,453.15000000000003,461.7000000000001,457.42500000000007,6.04576297914503,8.550000000000068
India,3f7f928,2022-11-18,461.7000000000001,4531.5,1818.3000000000002,2349.700125547939,4069.7999999999997
India,3f7f928,2022-11-21,461.7,461.7000000000001,461.70000000000005,8.038873388460929e-14,1.1368683772161603e-13
India,3fd4a2b,2023-09-16,103.32,201.60000000000002,152.46,69.49445445501391,98.28000000000003
India,3fe3f83,2022-11-03,275.46,8651.52,4463.49,5922.768825625393,8376.060000000001
India,3fe3f83,2022-11-07,275.46,8651.52,3067.4799999999996,4835.920495748457,8376.060000000001
India,3fe3f83,2022-11-17,275.46,8651.52,4463.49,5922.768825625393,8376.060000000001
India,3ff56d9,2023-10-20,364.0,672.0,518.0,217.78888860545663,308.0
India,3ff56d9,2023-10-28,336.0,672.0,504.0,237.58787847867995,336.0
India,400e4d8,2023-11-03,323.64,635.76,583.74,127.42245641958094,312.12
India,400e4d8,2023-11-07,323.64,635.76,531.7199999999999,180.202566019466,312.12
India,400e4d8,2023-11-16,323.64,635.76,479.7,220.70216854394522,312.12
India,400e4d8,2023-11-17,323.64,635.76,479.7,220.70216854394522,312.12
India,400e4d8,2023-11-22,323.64,635.76,510.912,170.95516464851246,312.12
India,40366ee,2023-11-22,814.2,1947.0,1564.6799999999998,538.2662835437494,1132.8
India,4037c02,2023-11-22,243.6,1200.0,562.4,552.1777974529581,956.4
India,404e292,2023-09-06,176.57999999999998,176.58,176.57999999999998,0.0,2.842170943040401e-14
India,404e292,2023-09-16,176.57999999999998,176.58,176.57999999999998,2.842170943040401e-14,2.842170943040401e-14
India,404e292,2023-10-11,176.57999999999998,176.58,176.57999999999998,0.0,2.842170943040401e-14
India,4059bcd,2022-11-03,396.33,1555.6799999999998,782.7799999999999,669.3510345849926,1159.35
India,414b50e,2022-11-16,274.7,2156.48,901.9599999999999,1086.446189555654,1881.78
India,414b50e,2023-09-04,271.14,532.28,401.71,184.653864839055,261.14
India,414b50e,2023-09-05,271.14,532.28,401.71,184.653864839055,261.14
India,414b50e,2023-09-24,271.14,532.28,401.71,184.653864839055,261.14
India,416a280,2023-10-02,500.0,920.0,710.0,296.98484809834997,420.0
India,41a0f58,2023-09-10,375.0,732.0,613.0,206.11404610069638,357.0
India,41a0f58,2023-09-16,375.0,732.0,553.5,252.43712088359746,357.0
India,41a0f58,2023-11-03,375.0,1464.0,919.5,628.7344431475025,1089.0
India,41a0f58,2023-11-04,375.0,1464.0,919.5,770.0392847121502,1089.0
India,41a0f58,2023-11-22,375.0,732.0,642.75,178.5,357.0
India,41be8fd,2023-11-06,589.2,1746.0,1167.6,667.8787913985591,1156.8
India,41be8fd,2023-11-07,589.2,3492.0,2524.4,1675.9323614036457,2902.8
India,41be8fd,2023-11-16,589.2,3492.0,1314.9,1451.4,2902.8
India,41be8fd,2023-11-22,589.2,3492.0,1833.2571428571428,1551.611866046771,2902.8
India,422fa70,2022-11-25,272.62,4817.88,2751.8527272727274,2373.6846195275857,4545.26
India,422fa70,2022-11-29,272.62,4817.88,1030.1633333333334,1855.594624713778,4545.26
India,426bb3d,2022-11-05,477.0,1872.0,942.0,805.403625519528,1395.0
India,426bb3d,2022-11-07,477.0,1872.0,1174.5,986.4139597552338,1395.0
India,426bb3d,2023-09-01,82.0,480.0,214.66666666666666,229.78540713747105,398.0
India,426bb3d,2023-09-24,82.0,480.0,181.5,199.00000000000003,398.0
India,426bb3d,2023-09-30,82.0,480.0,281.0,281.4284989122459,398.0
India,426bb3d,2023-10-04,82.0,480.0,380.5,199.0,398.0
India,426bb3d,2023-10-11,82.0,480.0,281.0,281.4284989122459,398.0
India,426bb3d,2023-11-16,165.0,480.0,401.25,157.5,315.0
India,4286e62,2022-09-27,488.58,2876.76,1085.625,1194.0900000000001,2388.1800000000003
India,4286e62,2022-10-06,488.58,2876.7599999999998,1682.6699999999998,1688.698272694089,2388.18
India,4286e62,2022-10-07,488.58,2876.76,1682.67,1688.6982726940894,2388.1800000000003
India,4286e62,2022-10-18,485.1,2856.24,1276.6399999999999,1367.974834417651,2371.14
India,4286e62,2022-11-04,485.82,2860.56,1673.19,1679.1947575549418,2374.74
India,435fd60,2023-11-03,252.0,1968.0,938.4,939.8919086788651,1716.0
India,435fd60,2023-11-04,252.0,1968.0,497.14285714285717,648.587035683834,1716.0
India,435fd60,2023-11-05,252.0,1968.0,1110.0,1213.3952365161156,1716.0
India,435fd60,2023-11-06,252.0,1968.0,1110.0,1213.3952365161156,1716.0
India,435fd60,2023-11-07,252.0,1968.0,1110.0,1213.3952365161156,1716.0
India,435fd60,2023-11-22,252.0,1968.0,938.4,939.8919086788651,1716.0
India,437d2ac,2022-09-16,34.199999999999996,34.2,34.2,7.105427357601002e-15,7.105427357601002e-15
India,437d2ac,2022-09-30,34.199999999999996,34.2,34.2,7.105427357601002e-15,7.105427357601002e-15
India,437d2ac,2023-09-04,204.0,604.8000000000001,404.40000000000003,283.4083978995683,400.80000000000007
India,43bf0fe,2022-09-27,594.84,5838.0,1343.8628571428574,1981.7282063030598,5243.16
India,44087c5,2022-11-11,182.64,1613.52,540.36,662.3687321812743,1430.88
India,44087c5,2022-11-12,182.64,1613.5200000000002,450.93,576.8061683442714,1430.88
India,44087c5,2022-11-13,182.64,1613.5200000000002,1041.1680000000001,783.7252530829921,1430.88
India,44087c5,2022-11-14,179.28,1613.52,897.24,827.0900391130339,1434.24
India,44087c5,2022-11-21,182.64,1613.52,898.0799999999999,1011.7849510642071,1430.88
India,44087c5,2022-11-25,268.2,1609.2,773.595,691.9487757878367,1341.0
India,44087c5,2023-10-20,186.72,549.36,297.0886956521739,170.6119548007953,362.64
India,4463bd6,2022-11-25,79.17,154.68,129.51000000000002,43.595718826508644,75.51
India,4463bd6,2022-11-29,79.17,154.68,104.33999999999999,43.59571882650865,75.51
India,450f2ae,2023-09-09,332.64,1272.0,645.7599999999999,542.339748865967,939.36
India,454d1cb,2022-11-29,186.3,186.30000000000004,186.30000000000004,2.0097183471152322e-14,2.842170943040401e-14
India,45c1f0e,2023-09-05,984.63,3868.8,1946.0200000000002,1665.176325888643,2884.17
India,45c1f0e,2023-09-17,971.85,3818.5199999999995,2395.185,2012.8996608003088,2846.6699999999996
India,45c1f0e,2023-09-18,971.85,3818.52,2395.185,2012.8996608003094,2846.67
India,45e3070,2023-11-22,526.3499999999999,2067.12,1296.735,889.5639742592997,1540.77
India,45e3b83,2022-10-13,554.43,554.4300000000001,554.43,8.038873388460929e-14,1.1368683772161603e-13
India,45e3b83,2022-10-22,554.43,554.4300000000001,554.43,8.038873388460929e-14,1.1368683772161603e-13
India,45e3b83,2022-11-03,554.43,554.4300000000001,554.4300000000001,0.0,1.1368683772161603e-13
India,45e3b83,2022-11-06,554.43,554.4300000000001,554.4300000000001,0.0,1.1368683772161603e-13
India,45e3b83,2022-11-09,554.43,554.4300000000001,554.43,8.038873388460929e-14,1.1368683772161603e-13
India,460a74f,2022-11-11,785.24,785.2400000000001,785.24,0.0,1.1368683772161603e-13
India,460a74f,2022-11-13,785.24,4627.32,2065.933333333333,2218.225922248077,3842.08
India,460a74f,2022-11-14,785.24,4627.32,2065.933333333333,2218.225922248077,3842.08
India,4633445,2022-11-30,143.92,1694.64,1177.7333333333333,895.3086094377365,1550.72
India,46785e8,2022-11-01,314.56,1852.08,1467.7,768.76,1537.52
India,46785e8,2022-11-09,314.56,1852.08,698.9399999999999,768.76,1537.52
India,46785e8,2022-11-14,314.56,1852.08,622.064,687.5998473530952,1537.52
India,46785e8,2022-11-17,314.56,1852.08,1083.32,1087.1908182099405,1537.52
India,46785e8,2023-09-24,315.2,1857.12,829.1733333333333,890.2279270688678,1541.9199999999998
India,46785e8,2023-09-26,315.2,1857.12,1086.1599999999999,1090.302088047161,1541.9199999999998
India,46785e8,2023-10-03,315.2,1857.12,1086.1599999999999,1090.3020880471613,1541.9199999999998
India,46785e8,2023-10-17,309.54,315.22,312.38,4.016366517139575,5.680000000000007
India,46785e8,2023-10-30,315.22,1857.24,829.2266666666668,890.2856620957867,1542.02
India,46785e8,2023-11-04,315.22,1857.36,1086.29,1090.4576515390222,1542.1399999999999
India,46785e8,2023-11-05,315.22,1857.36,1086.29,1090.4576515390222,1542.1399999999999
India,46785e8,2023-11-22,315.22,1857.36,1086.29,890.3549441280895,1542.1399999999999
India,46f927b,2023-10-20,533.1899999999999,533.19,533.1899999999999,1.1368683772161603e-13,1.1368683772161603e-13
India,46f927b,2023-10-28,885.4000000000001,5215.8,2328.866666666667,2165.2000000000003,4330.4
India,46f927b,2023-11-04,884.75,5211.9,3048.325,3059.757108211369,4327.15
India,46f927b,2023-11-06,884.75,5211.9,3048.325,3059.757108211369,4327.15
India,46f927b,2023-11-22,884.75,5211.9,1502.9142857142856,1635.5089693818775,4327.15
India,46f927b,2023-11-30,884.75,1389.84,1137.295,357.15256410951315,505.0899999999999
India,46f943c,2023-11-19,367.5,1443.12,905.31,760.5781959798742,1075.62
India,46f943c,2023-11-22,367.5,1443.1200000000001,1394.2281818181816,229.32295452642168,1075.6200000000001
India,47277ee,2022-09-05,517.52,3024.0,1770.76,1772.3490049084578,2506.48
India,47277ee,2022-09-14,384.27,2993.76,1036.6425,1304.7450000000001,2609.4900000000002
India,47277ee,2022-09-15,384.27,2993.76,1949.964,1429.276536584156,2609.4900000000002
India,47277ee,2022-10-06,351.48,358.17,356.4975,3.344999999999994,6.689999999999998
India,47277ee,2022-10-07,358.17,2811.84,971.5875000000001,1226.835,2453.67
India,47277ee,2022-10-09,351.48,2811.84,969.9150000000001,1227.9540497510484,2460.36
India,47277ee,2022-10-10,358.17,2811.84,1176.0600000000002,1416.6270350025093,2453.67
India,47277ee,2022-10-21,372.96,2930.4,1651.68,1808.3831664777242,2557.44
India,47277ee,2022-11-03,372.96,2930.4,884.448,1143.7219376754124,2557.44
India,47277ee,2022-11-04,372.96,2930.3999999999996,1225.4399999999998,1476.5386724363161,2557.4399999999996
